step;ros_timestamp;ft_wrench_fx;ft_wrench_fy;ft_wrench_fz;ft_wrench_tx;ft_wrench_ty;ft_wrench_tz;current_absolute_pose_x;current_absolute_pose_y;current_absolute_pose_z;current_twist_vx;current_twist_vy;current_twist_vz;current_twist_wx;current_twist_wy;current_twist_wz;action_f_x;action_f_y;action_f_z;action_t_x;action_t_y;action_t_z;reward
376;12,8171;-0,10587071;-0,24631529;-0,1828654;0,69730705;-0,5090449;-0,07396514;0,63013023;0,1418753;0,5503905;0,03213549;-0,006182783;-0,0169722;0,49182597;-0,12233054;0,20247032;0,27123803;-0,15173836;-0,10108477;0,39817977;0,76158893;-0,38185006;0,0
377;12,8572;0,056643803;-0,31553236;-0,13464451;0,9094969;-0,028747758;-0,08053653;0,63040245;0,14164063;0,5503985;0,0318626;-0,011757523;-0,010661078;0,5049037;-0,13812284;0,14711866;0,25819835;-0,14867999;-0,100477375;0,41167647;0,7889081;-0,36988178;0,0
378;12,8872;;-0,34796795;;1,0;0,21395016;-0,082948476;0,63060063;0,14139073;0,55043566;0,031274844;-0,017477402;-0,0057626553;0,5148192;-0,15942746;0,08979725;0,25765565;-0,1474175;-0,062450185;0,4162238;0,8072502;-0,36863038;0,0
379;12,9171;0,14414023;-0,35517332;;;;-0,08577799;0,6308183;0,14114493;0,55047786;0,03077136;-0,02262583;-0,0005145834;0,52498573;-0,1795271;0,036148783;0,271797;-0,13747917;-0,02555106;0,40537927;0,7565788;-0,31349444;0,0
380;12,9572;0,07099544;-0,2959885;-0,053573173;0,86410666;0,099443704;-0,08921525;0,6311199;0,14087114;0,5505428;0,031553507;-0,026765427;0,0058761975;0,5318648;-0,19037324;-0,010697737;0,28609535;-0,10936796;0,02706995;0,3834298;0,76388687;-0,2578648;0,0
381;12,9872;0,039808836;-0,24040703;-0,05350831;0,7339006;0,008428798;-0,09324578;0,6313661;0,14075398;0,5505767;0,033522043;-0,026778562;0,010479653;0,5285593;-0,18792117;-0,023033854;0,2986591;-0,11357205;0,0424737;0,423719;0,80874586;-0,255359;0,0
382;13,0172;-0,11224606;-0,14731517;-0,10181977;0,4731989;-0,38449672;-0,099064715;0,63160974;0,14065272;0,5507012;0,03578801;-0,024868775;0,013768362;;-0,17508666;-0,016892502;0,30750453;-0,08355571;0,05533317;0,41948622;0,7728147;-0,23696631;0,0
383;13,0572;-0,26892263;-0,03490978;-0,18502188;0,1412099;;;0,6319948;0,14067489;0,5507147;0,038423866;-0,0163817;0,014337441;0,547997;-0,13234459;;0,29788855;-0,049851213;0,059625912;0,21680026;0,6274487;-0,09293445;0,0
384;13,0871;-0,31543285;-0,014247443;-0,17496312;0,06869398;-1,0;-0,084236205;0,6322509;0,14077;0,5507376;0,039310355;-0,00810403;0,0135260625;0,4985034;-0,09590546;0,094031;0,2927432;-0,041308578;0,03385482;0,13879874;0,5535724;-0,042089146;0,0
385;13,1171;-0,2718853;0,011206331;-0,16106218;-0,0076713143;-0,96017975;-0,08387514;0,6325378;0,14087549;0,55075294;0,039990086;-0,00086217833;0,011655208;0,41667762;-0,0634775;0,14224716;0,27212605;-0,034087226;0,02882127;0,056206122;0,48490068;-0,008415829;0,0
386;13,1471;-0,17819953;0,021245642;-0,12732199;-0,018168272;-0,7073113;-0,106557034;0,63278455;0,14098147;0,5507727;0,040015217;0,0032895536;0,009636724;0,32483009;-0,037433445;0,16572785;0,26180777;-0,035294;0,022712536;0,020401835;0,39982077;-0,010528673;0,0
387;13,1771;-0,07794864;-0,0049397578;-0,07537793;0,036738075;-0,40771788;-0,10990141;0,63295615;0,1409876;0,5507861;0,039793614;0,0041075395;0,007980575;0,23824422;;0,16345568;0,27546766;-0,033489466;-0,0416594;-0,0623583;0,3274638;-0,014902119;0,0
388;13,2171;0,0492649;-0,07354583;0,011130622;0,19651091;-0,009501979;-0,10135574;0,6334022;0,14088343;0,55086625;0,04035044;0,0012784405;0,0054323003;0,13081835;-0,011504903;0,12690951;0,31245872;-0,0365417;-0,07167242;-0,1228442;0,36932313;0,036791015;0,0
389;13,2571;0,10338012;-0,1021687;0,031238237;0,28009817;0,21701956;-0,10089174;0,6338119;0,14077275;0,550892;0,043259077;-0,00432168;;0,018343467;-0,016385946;;0,34265047;-0,038384255;-0,078416936;-0,16320363;0,36376867;0,084381565;0,0
390;13,2871;0,24855176;-0,14186104;0,0056766216;0,37702277;0,6119749;-0,10668011;0,6341452;0,14060403;0,5508898;0,045106377;-0,009015601;0,00092310325;-0,05680035;-0,027793083;0,020288177;0,3532969;-0,039572205;-0,08205587;-0,1810944;0,3541586;0,0988001;0,0
391;13,3171;0,27217045;;;0,32541522;0,7358948;-0,11203086;0,63447297;0,14041013;0,55090696;0,04653011;-0,014367742;-0,00033806986;-0,120008744;-0,035216235;-0,033421684;0,3590624;-0,036990672;-0,07702335;-0,21679747;0,36934447;0,13382232;0,0
392;13,3471;0,2404828;-0,08863816;-0,06695902;0,25194213;0,66803986;-0,060252927;0,6348042;0,14020354;0,550889;0,047281314;-0,018102117;-0,0018023319;-0,1770586;-0,03538374;-0,07482513;0,3611591;-0,02597794;-0,06355964;-0,23457433;0,41126028;0,13448864;0,0
393;13,3771;0,11472614;-0,018331327;-0,06423245;0,10180656;0,3240195;;0,63513577;0,14007834;0,5508608;0,04792025;-0,01886484;;;-0,028969213;-0,09178363;0,35337868;-0,013078051;-0,067816615;-0,25888395;0,4320037;0,1525595;0,0
394;13,4172;-0,0049656453;-0,0034951426;-0,020906318;0,06548677;-0,057817645;0,12320793;0,6356003;0,14003326;0,55076927;0,04960617;-0,015393501;-0,0052214433;-0,26342508;-0,018110348;-0,070608616;0,3491263;-0,0026736509;-0,059863195;-0,263037;0,45501634;0,15162379;0,0
395;13,4472;-0,059569918;0,06003111;-0,04306314;-0,09067382;-0,25908175;0,12943052;0,6359753;0,14005345;0,55069065;0,050998427;-0,010925979;-0,0066761184;-0,28903237;-0,0075791823;;0,34970713;-0,002457903;-0,057196464;-0,26958776;0,46612835;0,15346257;0,0
396;13,4771;-0,101751864;;-0,061414354;-0,12644728;-0,39443347;0,1252692;0,6363045;0,14010833;0,5506405;0,05195426;-0,005921249;-0,00843977;-0,3103075;0,007858388;0,004082954;0,36774433;-0,0069964007;-0,056833003;-0,2804092;0,49766478;0,15785421;0,0
397;13,5071;-0,09768594;0,045758665;-0,046278447;-0,06703736;-0,37341323;0,12293299;0,6366538;0,14016363;0,5505746;0,05308009;-0,0021833864;-0,00968985;-0,3298707;0,019643076;0,03728634;0,3927133;-0,004864787;-0,06450531;-0,28025347;0,5010901;0,15999503;0,0
398;13,5372;-0,03169686;0,04530944;-0,020299826;-0,053667415;-0,1677638;;0,637044;0,14018913;0,5504657;0,055063605;-0,00012090874;-0,0103649385;-0,3454548;0,025349641;0,055457715;0,3927133;-0,004864787;-0,06450531;-0,28025347;0,5010901;0,15999503;1,0
